,path,file_id,sequence_id,phrase
666,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_pg_1,không cần
61,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_tx_5,buồn thảm
327,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_pg_3,con trai
856,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_pg_5,kết bạn
1548,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_px_5,địa chỉ
1140,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_px_4,nấu nướng
1312,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_gg_1,tự giác
1406,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_gg_2,ông bà
150,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_tx_1,bạn trai
675,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_px_5,không cần
1369,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_tx_2,vô duyên
426,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_px_4,cần không
536,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_gg_5,hẹn
65,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_gg_3,bạn
592,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_tx_5,hứa
572,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_gx_5,hứa
392,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_px_1,có không
152,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_tx_3,bạn trai
157,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_gg_2,bố mẹ
888,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_px_1,lâu
200,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_pg_4,bối rồi
1206,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_tg_2,thì thầm
695,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_gx_4,không muốn
1374,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_gg_1,vẫn
20,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_tg_1,ba mẹ
1497,./dataset/train_landmark_files/VSL50.parquet,VSL50,đẹp_không-miền_nam,đẹp không
221,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_gg_4,bực mình
706,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_px_5,không muốn
395,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_px_4,có không
1052,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_tg_3,nhà vệ sinh
370,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_tg_5,còn bạn
1114,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_tg_4,nóng tính
538,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_gx_2,hẹn
670,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_pg_5,không cần
656,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_gg_1,không cần
1051,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_tg_2,nhà vệ sinh
1087,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_tx_3,nên không
1043,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_pg_4,nhà vệ sinh
1023,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_tg_4,mỳ tôm
1349,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gx_2,vô duyên
1040,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_pg_1,nhà vệ sinh
1099,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_gx_4,nóng tính
1291,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_pg_1,từ chối
1151,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_tx_5,nấu nướng
942,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_gx_2,muốn không
104,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_pg_1,bạn gái
729,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_pg_2,không nên
396,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_px_5,có không
868,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_tx_2,kết bạn
881,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_gx_4,lâu
587,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_tg_5,hứa
510,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_gx_5,hấp dẫn
525,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_tg_5,hấp dẫn
557,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_tx_1,hẹn
103,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_gx_5,bạn gái
953,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_px_3,muốn không
735,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_px_3,không nên
38,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_gx_2,buồn thảm
1255,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_gx_2,thường xuyên
189,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_gg_3,bối rồi
270,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_tg_2,cha mẹ
1133,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_pg_2,nấu nướng
1283,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_gg_3,từ chối
892,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_px_5,lâu
188,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_gg_2,bối rồi
862,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_tg_1,kết bạn
135,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_pg_1,bạn trai
236,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_px_4,bực mình
1446,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_pg_1,đúng không
1549,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_tg_1,địa chỉ
499,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_tx_5,hàng ngày
1324,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_pg_3,tự giác
1238,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_tg_1,thói quen
994,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_tx_3,mẹ
207,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_tg_1,bối rồi
378,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_gg_2,có không
611,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_px_3,không cho
184,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_tx_4,bố mẹ
1362,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_px_5,vô duyên
444,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_gx_1,dừng lại
697,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_pg_1,không muốn
63,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_gg_1,bạn
1520,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_tg_3,đẹp không(người)
256,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_gx_3,cha mẹ
969,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_gg_3,mẹ
30,./dataset/train_landmark_files/VSL50.parquet,VSL50,ba_me,ba mẹ
504,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_gg_4,hấp dẫn
571,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_gx_4,hứa
941,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_gx_1,muốn không
1314,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_gg_3,tự giác
679,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_tg_4,không cần
311,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_tx_5,con gái
1557,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_tx_4,địa chỉ
724,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_gx_2,không nên
563,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_gg_1,hứa
930,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_tx_2,may mắn
1426,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_tg_2,ông bà
795,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_px_1,khả năng
792,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_pg_3,khả năng
231,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_pg_4,bực mình
132,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_gx_3,bạn trai
1429,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_tg_5,ông bà
860,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_px_4,kết bạn
1511,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_pg_4,đẹp không(người)
1177,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_tg_5,phải không
987,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_tg_1,mẹ
777,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tx_4,không đẹp
1510,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_pg_3,đẹp không(người)
215,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_tx_4,bối rồi
408,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_gg_1,cần không
1173,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_tg_1,phải không
401,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_tg_5,có không
1234,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_px_3(1),thói quen
229,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_pg_2,bực mình
1496,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_tx_5,đẹp không
381,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_gg_5,có không
13,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_pg_4,ba mẹ
1226,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_pg_1,thói quen
533,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_gg_2,hẹn
15,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_px_1,ba mẹ
255,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_gx_2,cha mẹ
891,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_px_4,lâu
1297,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_px_2,từ chối
1068,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gx_4,nên không
1228,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_pg_3(1),thói quen
400,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_tg_4,có không
652,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_tx_3,không có
93,./dataset/train_landmark_files/VSL50.parquet,VSL50,bạn,bạn
1344,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gg_2,vô duyên
294,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_pg_4,con gái
951,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_px_1,muốn không
882,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_gx_5,lâu
295,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_pg_5,con gái
1147,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_tx_1,nấu nướng
506,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_gx_1,hấp dẫn
369,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_tg_4,còn bạn
671,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_px_1,không cần
143,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_px_4,bạn trai
1361,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_px_4,vô duyên
562,./dataset/train_landmark_files/VSL50.parquet,VSL50,hẹn-miền_nam,hẹn
1223,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_gx_3,thói quen
258,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_gx_5,cha mẹ
439,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_gg_1,dừng lại
29,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_tx_5,ba mẹ
1365,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_tg_3,vô duyên
864,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_tg_3,kết bạn
986,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_px_5,mẹ
141,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_px_2,bạn trai
631,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_gx_2,không có
1066,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gx_2,nên không
683,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_tx_3,không cần
398,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_tg_2,có không
550,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_px_4,hẹn
1211,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_tx_2,thì thầm
1413,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_gx_4,ông bà
800,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_tg_1,khả năng
406,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_tx_5,có không
64,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_gg_2,bạn
610,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_px_2,không cho
1149,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_tx_3,nấu nướng
876,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_gg_4,lâu
1360,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_px_3,vô duyên
383,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_gx_2,có không
1428,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_tg_4,ông bà
948,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_pg_3,muốn không
284,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_gg_5,con gái
832,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_tg_2,khờ dại
81,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_px_4,bạn
608,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_pg_5,không cho
845,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_gg_4,kết bạn
420,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_pg_3,cần không
101,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_gx_3,bạn gái
1029,./dataset/train_landmark_files/VSL50.parquet,VSL50,nha ve sinh,nhà vệ sinh
1449,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_pg_4,đúng không
540,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_gx_4,hẹn
928,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_tg_5,may mắn
415,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_gx_3,cần không
1095,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_gg_5,nóng tính
69,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_gx_2,bạn
752,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_gg_4,không đẹp
1298,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_px_3,từ chối
1467,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhongg_px_2,đẹp không
757,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_gx_4,không đẹp
1377,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_gg_4,vẫn
181,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_tx_1,bố mẹ
1437,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_gg_2,đúng không
60,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_tx_4,buồn thảm
1418,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_pg_4,ông bà
417,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_gx_5,cần không
468,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_tx_5,dừng lại
1517,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_px_5,đẹp không(người)
1379,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_gx_1,vẫn
475,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_gx_1,hàng ngày
1265,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_px_2,thường xuyên
1002,./dataset/train_landmark_files/VSL50.parquet,VSL50,mitom_pg_1,mỳ tôm
1247,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_tx_5,thói quen
454,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_px_1,dừng lại
925,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_tg_2,may mắn
820,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_gx_5,khờ dại
932,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_tx_4,may mắn
552,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_tg_1,hẹn
1267,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_px_4,thường xuyên
177,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_tg_2,bố mẹ
300,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_px_4,con gái
966,./dataset/train_landmark_files/VSL50.parquet,VSL50,muốn_không-miền_nam,muốn không
212,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_tx_1,bối rồi
600,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_gx_2,không cho
1306,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_tx_1,từ chối
1356,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_pg_4,vô duyên
736,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_px_4,không nên
178,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_tg_3,bố mẹ
1479,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_pg_2,đẹp không
446,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_gx_3,dừng lại
266,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_px_3,cha mẹ
570,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_gx_3,hứa
73,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_pg_1,bạn
931,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_tx_3,may mắn
159,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_gg_4,bố mẹ
834,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_tg_4,khờ dại
1277,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_tx_4,thường xuyên
1401,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_tx_3,vẫn
741,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_tg_4,không nên
997,./dataset/train_landmark_files/VSL50.parquet,VSL50,mẹ,mẹ
1385,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_pg_2,vẫn
900,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_tx_3,lâu
739,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_tg_2,không nên
174,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_px_4,bố mẹ
1498,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_gg_1,đẹp không(người)
1025,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_tx_2,mỳ tôm
770,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tg_2,không đẹp
165,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_gx_5,bố mẹ
416,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_gx_4,cần không
237,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_px_5,bực mình
430,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tg_3,cần không
926,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_tg_3,may mắn
823,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_pg_3,khờ dại
1435,./dataset/train_landmark_files/VSL50.parquet,VSL50,ông_bà-miền_nam,ông bà
1541,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_pg_3,địa chỉ
1089,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_tx_5,nên không
840,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_tx_5,khờ dại
682,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_tx_2,không cần
771,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tg_3,không đẹp
780,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_gg_1,khả năng
1281,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_gg_2,từ chối
1355,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_pg_3,vô duyên
1332,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_tg_1,tự giác
839,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_tx_4,khờ dại
821,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_pg_1,khờ dại
588,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_tx_1,hứa
70,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_gx_3,bạn
1187,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_gg_4,thì thầm
1347,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gg_5,vô duyên
1420,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_px_1,ông bà
344,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_tx_4,con trai
204,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_px_3,bối rồi
630,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_gx_1,không có
913,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_gx_5,may mắn
196,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_gx_5,bối rồi
214,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_tx_3,bối rồi
1165,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_pg_3,phải không
558,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_tx_2,hẹn
1415,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_pg_1,ông bà
749,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_gg_1,không đẹp
1065,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gx_1,nên không
505,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_gg_5,hấp dẫn
1481,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_pg_4,đẹp không
1262,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_pg_4,thường xuyên
1329,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_px_3,tự giác
619,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_tx_1,không cho
1522,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_tg_5,đẹp không(người)
1378,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_gg_5,vẫn
463,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_tg_5,dừng lại
595,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_gg_2,không cho
1493,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_tx_2,đẹp không
884,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_pg_2,lâu
1245,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_tx_3,thói quen
1468,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_gg_1,đẹp không
716,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_tx_5,không muốn
637,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_pg_3,không có
1456,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_tg_1,đúng không
1407,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_gg_3,ông bà
1509,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_pg_2,đẹp không(người)
1240,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_tg_4,thói quen
1528,./dataset/train_landmark_files/VSL50.parquet,VSL50,đẹp_không(người)-miền_nam,đẹp không(người)
554,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_tg_3,hẹn
1399,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_tx_1,vẫn
879,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_gx_2,lâu
616,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_tg_3,không cho
1161,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_gx_4,phải không
609,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_px_1,không cho
704,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_px_3,không muốn
940,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_gg_5,muốn không
513,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_pg_3,hấp dẫn
187,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_gg_1,bối rồi
1121,./dataset/train_landmark_files/VSL50.parquet,VSL50,nóng_tính,nóng tính
676,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_tg_1,không cần
1176,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_tg_4,phải không
1319,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_gx_3,tự giác
1364,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_tg_2,vô duyên
673,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_px_3,không cần
1078,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_px_4,nên không
1192,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_gx_3,thì thầm
1504,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_gx_2,đẹp không(người)
2,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_gg_3,ba mẹ
992,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_tx_1,mẹ
74,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_pg_2,bạn
615,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_tg_2,không cho
1062,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gg_3,nên không
312,./dataset/train_landmark_files/VSL50.parquet,VSL50,con_gai,con gái
1144,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_tg_3,nấu nướng
895,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_tg_3,lâu
162,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_gx_2,bố mẹ
384,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_gx_3,có không
1119,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_tx_4,nóng tính
79,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_px_2,bạn
